Marie 300, 1723-1772 Princess of Great Britain, Landgravine of Hesse-Kassel = Marie 300, 1723-1772 : Prinzessin von Großbritannien, Landgräfin von Hessen-Kassel:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061010> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2067100>
Hunger nach &quot;geistiger Nahrung&quot; Erwachsenenbildung in Oberjosbach:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DW%201016>
Eine harmonische Allegorie friedvoller und freiheitlicher Menschlichkeit:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2084280>
Die Übernahme der Volkskundesammlung Krug durch das Land Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2097055>
Digital in die Zukunft das Archiv des Landeswohlfahrtsverbandes Hessen bei Arcinsys:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Die Verträge zwischen Hessen-Kassel und Hessen-Rheinfels:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061010> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061030>
Die Bau- und Kunstdenkmäler im Regierungsbezirk Cassel:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680>
Die Ladung des Beklagten vor das Reichskammergericht (Wetzlar) eine Auswertung von Kammerbotenberr.:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NT%204000>
Statuten des Lehrer-Lesevereins Reichelsheim:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Chancen in der Region Rhein-Main attraktive Bildungsangebote von Ausbildungsbetrieben und Hochschulen, Akademien, Fachschulen und Institutionen : Messehandbuch der Vocatium Rhein-Main 2021:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DL%202400> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2064350> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QV%20240>
Principatus Nassoviae Die Erhebung der Grafen von Nassau in den Fürstenstand des Heiligen Römischen Reiches:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061150> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NN%205660> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203800>
Die Erben des Bauernhofes feiern jährlich ein großes Fest seltsame Testamentsvollstreckung in Ockershausen bei Marburg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/GE%206062>
An Ostern prügeln sich Halbwüchsige vor 100 Jahren in Naunheim: Familien marschieren zur Pferdsweide:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2059055>
Die Vierung der Klosterkirche in Eberbach:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2079570> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%203200>
60 Jahre Kreisrealschule Gelnhausen 1946 - 2006:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Dalbergs Grossherzogtum Frankfurt - ein napoleonischer Modellstaat? zu d. rheinbuend. Reformen im Fuerstentum Aschaffenburg u. im Grossherzogtum Frankfurt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060510>
Schulbau steht im Vordergrund - Planungs- und Bauboom beim Hochbauamt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Die Stadt Offenbach am Main im Frankfurter Raum ein Beitrag zum Problem benachbarter Städte:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2015055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2065053> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2065633> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2065636> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2065639> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2057730> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QG%20330>
Der Arbeitskreis Heimatgeschichte Daadener Land stellt sich vor:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Die Hexe aus dem Odenwald [Rebecca Horn, Kuenstlerin, in Michelstadt lebend]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AP%2078814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AP%2064914>
Denkmaltopographie Bundesrepublik Deutschland:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680>
Erbrechtsgewohnheiten in der Landgrafschaft Hessen-Marburg im 16. Jahrhundert:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290>
Der russische Friedhof und der Puschkin-Kreis:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2069055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2079690>
Jahrhunderte überstanden zwei bemerkenswerte Fachwerk-Pfarrhäuser im Kreis Gießen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2067055>
Jubiläumsausgabe der Fritzlarer Karnevalsgesellschaft Eddernarren 1949 e.V. 40 Jahre Eddernarren ; Session 1989/90:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2059055>
Die Chromolithographie des Hauses Rittershain von Carl Hohe in Alexander Dunckers Schloesser-Werk:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2085000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2085840>
Denkmaltopographie Bundesrepublik Deutschland:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2028589>
Universität Kassel - heute für morgen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Anthropologie:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/WU%204012>
Ein reiches Lebenswerk Erinnerung an den bedeutenden Wormser Gelehrten Professor Daniel Bonin:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Schulstadt Kirchhain die Anfänge des Kirchhainer Schulwesens und seine Entwicklung von 1945 bis heute ; [eine Schulchronik]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Politische NS-Justiz in Hessen die Verfahren des Volksgerichtshofs, der politischen Senate der Oberlandesgerichte Darmstadt und Kassel 1933 - 1945 sowie Sondergerichtsprozesse in Darmstadt und Frankfurt/M. (1933/34):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NQ%202230> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203795> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290>
&quot;Leib der Zeit&quot; Ansätze und Fortschreibungen Erich Auerbachs:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/EC%201580> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/GE%203029>
Der Vertrag zu Dörnigheim ein Beitrag zur Heimatkunde des Ortes Dörnigheim ; veröffentlicht 175 Jahre nach der Unterzeichnung des Vertrags:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2061250> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2063500>
Hessisches Staatsarchiv und Stadtarchiv Darmstadt Übersicht über die Bestände:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2014314> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ND%201550>
Die Ministerialen von Bornheim u. die Frankfurter Patrizierfamilie Goldstein:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2065000>
&quot;Der Gipfel der künstlerischen Veranstaltungen des Kurhauses&quot; zur Aufführung des Weihespiels &quot;Die Maibraut&quot; im Nerotal-Steinbruch zu Pfingsten 1909:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AE%2076146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AP%2076000>
Vereine für Menschen mit &quot;grünem Daumen&quot;, [Teil] 1, Gefragte Gartenparzellen am Gärtnerweg Kleingärtnerverein Dudenofen feiert am Wochenende Sommerfest:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2050014>
How to obtain a PhD in Germany guideline for foreign students, who want to obtain a PhD at Hessian Universities: Technische Universität Darmstadt , University of Frankfurt, University of Gießen, University of Kassel, University of Marburg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Muth, Hermann Biophysiker, Strahlenschutzfachmann, * 3.2.1915 Bad Vilbel (Hessen), + 24.1.1994 Homburg/Saar:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Aus der Praxis zur Hochschule zum 70. Geburtstag von Prof. Dr. Werner A. P. Luck:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Geschichte des Landes Hessen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2071055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203800> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060100> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050820>
Das Werden des Landes Hessen seine Bewohner und ihre Geschichte:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NF%201285> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%203800> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2064000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060650>
Märchen der Brüder Grimm, erzählt im Hinterländer Dialekt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LC%2081055>
Handelsfrauen in Frankfurt - Rechtsfälle aus dem Reichskammergericht:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290>
Hessischer Städteatlas:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NC%207300> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050226> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2071055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ND%208120>
Die Schaf- und Ziegenbeweidung für die &quot;Biologische Vielfalt&quot; am Dörnberg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AR%2013200> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZD%2011014>
Von Eulern, Schnatzen, Raffträgern und dem Fuchs, Keramikerzeugung im Kannenbäckerland:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2092480> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2093140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2088055>
Achtjähriges Gymnasium Pädagogische Tagung 2005 des Hessischen Philologenverbandes in Weilburg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%205000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Begegnungen mit der Schwalm - Erna Rockstroh-Langer eine Malerin ; eine Ausstellung ; ein Bericht:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2084280>
Mathematiker von Weltrang vor 50 Jahren wurde Richard Courant Ehrendoktor:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Sprichwoerter, Sitten und Braeuche aus Wissmar:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2058055>
Pferdesport begeistert viele d. Pferd im Wandel d. Zeit:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZY%201600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZX%206500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZD%2011014>
Hugo Rosenberg Hochschuldozent i.R.; [Historiker u. Heimatforscher, seit 1952 Leiter d. Nassauer Stadtarchivs u. Heimatmuseums]; 1895-1982:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Gedenkwort fuer die Philipps-Universitaet-Marburg:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Baumgartner, Walter Theologe, *24.11.1887 in Winterthur, gest. 30.1.1970 in Basel:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Theo-Koch-Schule Grünberg, TKS 125 Jahre weiterführende Schule:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Darmstadt in den 50er und 60er Jahren Familie, Firma, Feierabend:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2022130>
Die Mitbestimmung der Lehrer ist notwendig! zum Kurhess. Lehrertag 1978 in Biedenkopf:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DN%202400>
Von den Anfängen des Pendlerverkehrs auf der Schiene:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MS%201560> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/RD%2050595> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20820> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZO%205914>
Frauenalltag im Wandel Perspektiven frauengeschichtlicher Forschung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2019000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2044000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2044055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MS%203000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055>
Hessische Bergstraße:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2058014>
Als die Loks den Panzern wichen Geschichte von Starkenburgkaserne und Ausbesserungswerk:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20820> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZO%205914>
Schmuckstücke Antike bis Jugendstil ; eine Auswahl aus der Sammlung des Museums für Kunsthandwerk Frankfurt am Main:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2042800> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2078340> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2092420> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2093140>
Die Schulchronik in Winkel, 4:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Ankündigung der öffentlichen Schulprüfung des Herzoglich-Nassauischen Pädagogiums zu Wiesbaden am Schlusse des Schuljahres ...:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Die Bau- und Kunstdenkmäler im Regierungsbezirk Cassel:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2080680>
Haus Ginsberg [Burg u. Ruine zwischen gestern u. morgen]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%204270>
Kindheit in Camberg um 1960, T. 2:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2067100> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2058055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2040055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2063500>
Entwicklungsstrategien für den Vogelsbergkreis Wirtschaftsförderung durch Kooperation, Koordination und Organisation:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QG%20330> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QY%20000>
450 Jahre Rückershäuser Markt 1532 - 1982 ; 25. - 27. Oktober 1982:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2062055>
Bildungspolitik fuer den laendlichen Raum Pressereferat:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DI%201300>
Das Steinkreuz bei Orferode:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208800>
Der Fuerst pflegte selbst zu drechseln Erbach, d. Elfenbeinschnitzer u. e. Museum, d. Weltruhm erringt:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2092420> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2093140>
Leben in Frankfurt fuer e. Konzept ohne Bevormundung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZH%209014>
Heimat Rede anläßl. d. Saalburg-Preisverleihung am 27.8.1995:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060060>
Der Schnegelshof (bei Dagobertshausen):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZA%2080814>
Ist Frankfurt eine amusische Stadt? Bildende Kunst und Kunstpolitik in Frankfurt am Main nach dem Zweiten Weltkrieg bis zum Ende der fünfziger Jahre:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2028575> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2028577> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2011140>
Beim Hessischen Kultusminister eingegangene Stellungnahmen zu den Rahmenrichtlinien Primarstufe und Sekundarstufe I:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DP%201000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056>
Lehrplan Speditionskauffrau, Speditionskaufmann, Fachstufe:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DL%205000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DL%202400>
Leistung = Arbeit [durch] Zeit : ein Stück Arbeit, vorgelegt anläßlich des Rechenschaftsberichtes vor dem Konvent der Fachhochschule Frankfurt am Main im Wintersemester 1980/81:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2029900> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2024450> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2052614>
Das Hospital zum Heiligen Geist Grundzüge seiner Entwicklung:Der bebilderte Sammelband dokumentiert die Hospitalgeschichte seit dem 12. Jahrhundert über die Zeit des Nationalsozialismus bis ins Jahr 1976	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NP%202360> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NR%204060> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NW%208900> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/XB%203000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/XC%205000> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/XB%203500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060530> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060300>
Georg Friedrich Wilhelm Balser (1780 - 1846) ; Lehrer und Förderer der Heilkunde in Gießen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2031600> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2067100>
Archäologie auf dem platten Land - der Verein &quot;terraplana - Gesellschaft für Archäologie im Hessischen Ried e.V.&quot; Aktivitäten eines ehrenamtlichen archäologischen Vereins im Landkreis Groß-Gerau:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2060290> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2050300>
Vereine, Interessengemeinschaften, Schulen, Kirchengemeinden:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2047055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/BO%201255> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/BO%201255>
Die Parkanlagen der Stadt Kleve:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2053214>
Verfassung und Rechtswesen im Königreich Westphalen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PL%20451> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ME%204100> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MG%2021050> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MG%2021700>
Glueckliches Finale einer kulturpolitischen Posse d. Hess. Landesmuseum eroeffnet seinen umstrittenen Anbau; von d. Sammlung Stroeher zum &quot;Museum der Wilden&quot;:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AK%2087814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LH%2029924>
Kreis, Verkehrsministerium und Bahn standen Rede und Antwort, viele Leser hatten Fragen und Anregungen zur Zukunft der Bahn nach d. Bundesbahn-Telefonaktion d. Hinterlaender Anzeigers; d. drohende Sterben d. Nebenstrecken beschaeftigt d. Menschen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20820> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZO%205914>
Festschrift zum 100jährigen Bestehen (1872 - 1972):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201056> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/DK%201000>
Ein schoener [Hochzeits-]Brauch in Waldgirmes:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2060055>
Die Anfaenge der Hersfelder Kreisbahn e. Teil d. Bediensteten kam aus d. Kreis Gelnhausen:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/QR%20820> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZO%205914>
Karl Hanusch (1881 - 1969):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LI%2099999> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LK%2084280> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2067100>
Das Patentwesen im Kurfürstentum Hessen - ein verfassungsrechtlich verankertes Patentrecht?:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PW%208290>
Hessisches Gesetz über die öffentliche Sicherheit und Ordnung (HSOG):	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PN%20365> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/PH%209000>
Hohe Schule und Theologisches Seminar Herborn:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2028500> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/AL%2050146>
Die Vereine [in Mittershausen]:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2047055>
Das Schwert aus Worfelden:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MY%204055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/MZ%201300>
Offdilln und seine Geschichte Bemerkungen über die Haubergswirtschaft unseres Dorfes :	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ZC%2085814> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/NZ%2064100>
Die Ausstellung Altstadtgrabung:	<https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/LB%2071055> <https://rvk.uni-regensburg.de/regensburger-verbundklassifikation-online#notation/ND%208120>
